speciesKey,state,direction,month,obs_count,mean_lat,mean_lon,individual_sum
9701857,gujarat,NW,1,3927,22.593184885917825,71.4870007771833,27723
2492605,gujarat,NW,11,1174,22.47340341652474,71.95671675724023,2029
5739359,gujarat,NW,10,248,22.63089123387098,72.22548512500002,389
5231283,gujarat,NW,12,61,22.532290114754087,71.8568112622951,70
2480513,gujarat,NW,2,821,22.953701034104736,71.37519725943952,2278
8214667,gujarat,NW,9,398,23.349907964824144,70.006905482412,24476
2498035,gujarat,NW,11,459,22.805804385620924,72.13027676688458,22641
2490307,gujarat,NW,1,2077,22.64649861338464,71.55392728598966,6348
8000602,gujarat,NW,1,2597,22.54712331305332,71.59363475009599,942481
5231238,gujarat,NW,12,1313,23.31650752856064,70.29896193221632,2410
2492865,gujarat,NW,8,15,23.28427806666667,69.77436499999999,19
9584952,gujarat,NW,2,311,22.298187720257246,71.95702198070744,384
9701857,gujarat,NW,3,1355,22.65328141992629,71.96501342361628,16365
2474936,gujarat,NW,12,1300,22.371478293846142,70.79381030461556,398021
2490244,gujarat,NW,3,31,21.63306816129032,72.24930474193549,104
2474950,gujarat,NW,1,4559,22.856719833954443,71.0952506670319,1202053
2490274,gujarat,NW,12,1330,22.892936327819584,70.80243307142875,3096
2480637,gujarat,NW,11,282,22.579298510638303,71.46923168085108,311
5229199,gujarat,NW,4,137,22.51316390510951,70.327255240876,13976
2490307,gujarat,NW,3,552,22.71264598188404,71.76630224818844,1364
7342065,gujarat,NW,9,538,23.354991191449862,69.72944390706314,683
9566659,gujarat,NW,9,7,23.283567714285713,70.08008571428572,8
9687165,gujarat,NW,12,3043,22.618382398291125,71.76896210483066,9279
6065824,gujarat,NW,1,1694,22.51379643388433,70.67482107201924,197445
2474950,gujarat,NW,2,2655,22.825161039171334,71.37660055254251,618383
2493055,gujarat,NW,10,65,21.91232375384616,72.30456926153849,93
2492746,gujarat,NW,6,92,22.658835619565206,71.62279011956521,210
7341522,gujarat,NW,2,595,22.45409114453777,72.38791900672263,791
5846290,gujarat,NW,3,986,22.512449203853972,71.8458147576064,2375
2490246,gujarat,NW,11,718,22.488809228412265,71.86432939972133,1975
2490246,gujarat,NW,3,313,22.043430198083055,72.69520512140576,839
2492605,gujarat,NW,3,869,22.226624340621417,72.63283460069024,1252
5231244,gujarat,NW,11,1425,22.868516220350795,71.06000076561416,4311
2474950,gujarat,NW,11,2031,22.874482021171698,71.2457141570656,249839
2489160,gujarat,NW,1,549,22.702958845173068,71.20232974134792,23424
2498261,gujarat,NW,1,1075,22.583004623255857,71.41457261860468,19610
8012314,gujarat,NW,2,389,22.61816552699224,71.92116201028283,439
2480495,gujarat,NW,9,865,23.29905328786139,70.22001668092496,1303
2498112,gujarat,NW,12,3220,22.618652766459466,71.60358207608664,263393
5231238,gujarat,NW,11,604,23.11116869039734,70.54186274172186,1040
2480495,gujarat,NW,11,1234,22.841469358184632,71.32555095623974,5051
2492634,gujarat,NW,11,540,22.589833427777744,72.37174422407395,1150
9687165,gujarat,NW,1,2975,22.646596412100827,71.72766307798307,8275
2498036,gujarat,NW,2,1752,22.84211736244291,72.1328126992015,294844
2494459,gujarat,NW,11,160,22.02547393125001,71.39016031250006,716
5231244,gujarat,NW,10,498,22.97919058634538,70.87968831325306,1347
2493091,gujarat,NW,1,1364,22.855435073313913,71.81798232844568,2469
2493091,gujarat,NW,2,1041,22.766076829010657,72.0056218741593,1884
5231238,gujarat,NW,1,1289,23.33280749107835,70.26169755391791,2094
8012314,gujarat,NW,9,1513,23.19078850892267,70.1348800522144,1836
6065824,gujarat,NW,12,1558,22.581717959563555,70.9399813337615,80788
9362027,gujarat,NW,11,937,22.5648287545358,71.48633467982924,33251
2492746,gujarat,NW,2,408,22.989282840686247,71.09647532352956,885
2474950,gujarat,NW,10,823,22.77629726609962,71.12098035236914,57665
2482054,gujarat,NW,2,531,22.32792741242938,70.46029054425618,2227
9701857,gujarat,NW,4,359,22.337728036211704,71.77354452367696,2574
2481681,gujarat,NW,1,420,22.402610076190417,70.14765304285733,13754
8214667,gujarat,NW,3,698,22.83528867908309,71.83938349570198,20509
9687165,gujarat,NW,3,841,22.740297621878717,72.03709538049935,2151
2490669,gujarat,NW,4,314,22.451171277070074,71.42055788216564,1209
2482054,gujarat,NW,1,990,22.422995025252554,70.22215638888886,6880
9701857,gujarat,NW,2,3117,22.543526038177628,71.75152251459734,58157
5231238,gujarat,NW,9,2777,23.45927350630178,69.68950499747925,5043
2493062,gujarat,NW,11,219,22.673141200913225,72.38056731963472,333
2481120,gujarat,NW,1,27,22.48541429629629,70.67129277777778,56
2480509,gujarat,NW,2,1548,22.753706894702827,71.83734363695108,3105
2475419,gujarat,NW,10,1546,22.587210992884827,71.48039328460548,28447
4408732,gujarat,NW,2,1123,22.618455944790828,71.75297208904706,1917
2480564,gujarat,NW,2,359,23.11323096100276,70.63078865738166,560
2480637,gujarat,NW,1,578,22.762533335640178,71.18499544809681,657
2490307,gujarat,NW,10,293,22.671240938566555,71.4411138361775,649
5739315,gujarat,NW,1,1770,22.882107231638518,71.49008659717495,2743
2490669,gujarat,NW,12,2632,22.882404938829673,71.18563416375368,12820
2490307,gujarat,NW,4,74,22.43419231081081,71.51599185135134,145
2481207,gujarat,NW,12,171,22.487703964912264,70.20489999415202,10848
2492746,gujarat,NW,5,78,22.829658538461526,72.09154779487183,177
8012314,gujarat,NW,1,579,22.553737238341935,71.8609619550949,691
2490246,gujarat,NW,1,953,22.60119064533062,72.08599537985296,3629
2480513,gujarat,NW,3,225,22.76708030222221,71.46649417777776,958
2480685,gujarat,NW,11,435,22.518393372413783,71.53482528275867,507
2480757,gujarat,NW,3,176,22.85943463636363,72.03961689204542,3135
2489160,gujarat,NW,12,684,22.782417165204684,71.36962838304085,21567
5788886,gujarat,NW,12,361,21.99867840166204,72.32985127423834,421
9613112,gujarat,NW,3,189,22.685706264550266,71.74452947089944,3636
7341536,gujarat,NW,11,82,22.108975499999996,71.94426252439024,110
2497755,gujarat,NW,1,270,23.14511131481482,71.40757408518519,366
2481240,gujarat,NW,11,19,21.667909263157895,69.51331089473683,276
5231245,gujarat,NW,9,818,23.433698152811857,69.82112977017144,1602
2492746,gujarat,NW,1,556,23.08365112410071,70.82636738489214,1229
2490669,gujarat,NW,2,1857,22.762477831448553,71.32191167043615,8172
2498255,gujarat,NW,12,2198,22.541510703821604,71.5436994431303,108331
9687165,gujarat,NW,11,1432,22.515731528631267,71.84520672346389,3599
2480967,gujarat,NW,5,13,21.54080784615385,69.72291753846154,16
9584952,gujarat,NW,10,182,21.980747049450535,71.43708193956037,270
2490681,gujarat,NW,9,449,23.42040108017826,69.87590502895306,10290
2481207,gujarat,NW,10,62,22.486690177419366,70.20115011290318,2037
9761484,gujarat,NW,2,253,22.70970195256913,71.53352628853752,1003
2498259,gujarat,NW,11,112,22.654048508928575,71.73281289285718,425
5232328,gujarat,NW,2,130,20.976364,73.61663368461541,213
2480509,gujarat,NW,3,475,22.814512732631542,71.96536710105272,928
5739359,gujarat,NW,11,599,22.59045225709515,72.01655647078464,885
2475365,gujarat,NW,8,205,22.826300326829255,71.19148868780488,575
2480685,gujarat,NW,2,695,22.715862476258952,71.88081817410053,823
2492434,gujarat,NW,11,8,22.166391625000003,71.9726185,8
4408732,gujarat,NW,11,871,22.557629237657814,71.90343881400678,1662
5739290,gujarat,NW,9,39,22.976917358974358,70.54574284615383,144
2498112,gujarat,NW,9,101,23.45904018811881,69.98919494059409,1185
2480495,gujarat,NW,1,1848,22.98871866558435,71.11168733549782,4056
2493137,gujarat,NW,2,777,22.426876812097866,71.61120629343624,2031
9566476,gujarat,NW,1,405,23.125940950617306,70.12760376296305,1813
2480564,gujarat,NW,12,709,23.273647727785722,70.35426561777162,1482
5231283,gujarat,NW,2,94,22.40900965957446,72.80855005319154,102
4408732,gujarat,NW,1,1689,22.67583747424517,71.58644063351127,3007
6065824,gujarat,NW,10,158,22.605351158227837,70.91993230379748,879
2492576,gujarat,NW,8,60,23.122366983333333,69.95400563333334,90
2489160,gujarat,NW,2,369,22.59443571002707,71.91021433062332,27943
5739315,gujarat,NW,3,580,22.769265146551703,72.03713145344818,874
2480637,gujarat,NW,12,585,22.88393917435898,71.25373900854696,658
2493062,gujarat,NW,2,681,22.68910630249625,72.65145123494847,1056
5229199,gujarat,NW,1,411,22.5982092481751,69.89851826277388,53145
5229261,gujarat,NW,11,7,22.657621714285714,72.589589,9
8000602,gujarat,NW,11,840,22.55765248452383,71.5569223595238,35362
2498035,gujarat,NW,2,991,22.796449276488467,72.14096121291614,99492
2493091,gujarat,NW,12,1102,22.74161772050823,71.65778760163353,2147
2474936,gujarat,NW,11,516,22.362211129844994,70.79656938953484,85615
8028588,gujarat,NW,11,430,22.68038501627906,70.94137561162796,1514
2480500,gujarat,NW,2,524,23.077364187022848,71.7220222671755,742
2492746,gujarat,NW,8,216,22.68802666666666,71.05386608333332,439
2480491,gujarat,NW,2,746,22.824106620643455,71.36408868096494,1368
6065824,gujarat,NW,11,550,22.522567318181817,71.06674650363638,5887
5739315,gujarat,NW,11,759,22.667437615283255,71.60163801317513,1085
2480685,gujarat,NW,10,411,22.558599890510934,71.34893502919714,545
2480509,gujarat,NW,12,2509,22.858792540055667,71.61135034555588,4159
9613112,gujarat,NW,11,176,22.47370564772729,71.96405896590908,1157
2491521,gujarat,NW,12,715,22.545479753846195,72.4772024755242,13152
2481035,gujarat,NW,10,252,22.52203083730158,71.0509938611111,331
2474404,gujarat,NW,7,255,21.929887611764716,72.56274791764706,591
2474936,gujarat,NW,10,358,22.373851874301668,71.23404652234643,35321
2480696,gujarat,NW,1,333,23.092538543543508,72.06333184984989,4444
2474950,gujarat,NW,3,744,22.77135277822581,71.56670535349448,255918
2498259,gujarat,NW,1,550,22.575730874545414,71.5688074454545,3668
5229199,gujarat,NW,10,98,22.49102566326531,70.05828850000002,9234
2482054,gujarat,NW,10,223,22.490103376681617,70.16061142600891,993
7341522,gujarat,NW,11,482,22.661712614107866,72.39180275933604,700
9362027,gujarat,NW,3,388,22.80029708247419,71.97272472164958,11346
2493548,gujarat,NW,1,28,22.78198271428571,71.08699499999999,30
2493091,gujarat,NW,10,324,22.961357490740713,71.50170203086428,660
2497295,gujarat,NW,2,332,22.874886045180723,71.49211695783127,638
2492746,gujarat,NW,7,152,22.564676802631574,71.35120096052633,273
2482054,gujarat,NW,12,920,22.487662943478256,70.3782833673914,5674
5231238,gujarat,NW,3,81,23.391784481481476,70.32151670370368,148
2498261,gujarat,NW,12,833,22.509335837935204,71.73557230252098,15801
2481681,gujarat,NW,12,301,22.52704404318933,70.00064421926916,6187
2480696,gujarat,NW,4,39,23.789142999999992,72.41921615384615,307
2493137,gujarat,NW,11,487,22.428098061601645,71.78785104722785,957
2480564,gujarat,NW,1,713,23.23227621739138,70.42140381206177,1082
2498259,gujarat,NW,3,29,22.706577793103452,71.71806637931034,96
2492865,gujarat,NW,11,1360,22.795228562499943,71.17463198750022,2475
2481765,gujarat,NW,4,57,22.58731598245615,70.19113070175433,122
9613112,gujarat,NW,9,326,23.19215254601226,70.29238038036803,1998
2481768,gujarat,NW,11,96,22.434073479166685,70.15169445833335,2664
7340331,gujarat,NW,4,48,22.214010583333344,73.09916885416665,231
5231244,gujarat,NW,9,208,23.51800164423076,69.73394010096162,364
2490681,gujarat,NW,10,450,23.00334506222224,71.01084356888887,18413
2497295,gujarat,NW,12,716,23.114954412011137,71.46145124441323,1617
2490246,gujarat,NW,2,674,22.455619832344176,72.3386585949554,2184
2478522,gujarat,NW,1,10,23.708452199999996,72.7215465,10
5232328,gujarat,NW,12,18,21.721403222222218,72.94620855555554,27
2490274,gujarat,NW,10,380,22.747533705263127,70.78085122894733,705
5788886,gujarat,NW,11,161,22.425337714285714,72.27014247204968,186
2498255,gujarat,NW,3,288,23.023551097222214,71.77601149652779,7103
2480757,gujarat,NW,1,367,22.804898166212507,71.82554689918261,5625
2491521,gujarat,NW,1,692,22.46893927745665,72.39328798554882,15937
2481207,gujarat,NW,11,91,22.578201571428583,70.27390115384614,4343
7342065,gujarat,NW,1,522,23.033797639846753,71.26727965708818,679
2492746,gujarat,NW,3,98,22.906641163265295,71.49638997959187,175
2496847,gujarat,NW,11,146,23.115321917808224,71.03424134246575,346
2496847,gujarat,NW,12,475,23.149653671578953,70.90460630315782,947
2498259,gujarat,NW,2,331,22.552347438066448,71.64013062839881,2864
5739357,gujarat,NW,1,885,22.671492893785338,71.4177227084744,1405
2498009,gujarat,NW,1,113,23.221431256637178,71.22922675221244,340
2481835,gujarat,NW,12,17,22.126286058823528,72.08934541176471,77
5231245,gujarat,NW,11,795,22.922408022641516,70.84251864150941,1544
2498112,gujarat,NW,3,603,22.88158068988388,71.82012513101148,20313
8012314,gujarat,NW,3,133,22.46721751879699,72.14412222556393,142
2490669,gujarat,NW,6,175,22.37045693714286,71.67977231428574,537
2494459,gujarat,NW,10,146,21.917845273972596,71.53380040410957,738
9761484,gujarat,NW,12,295,22.70084799661017,71.36048402033896,959
2480491,gujarat,NW,3,209,22.818836813397137,71.44823805263158,388
8028588,gujarat,NW,12,1153,22.636552950563782,70.94544006938445,6732
5739359,gujarat,NW,12,837,22.619155044205495,72.12347327001191,1331
2498112,gujarat,NW,10,328,22.58615298475609,71.33164103963418,14758
2475419,gujarat,NW,8,226,22.54387646017698,71.8278350619469,1298
2490244,gujarat,NW,2,18,21.959234444444448,72.31845161111113,43
9362027,gujarat,NW,6,7,22.357452285714285,71.67484928571429,16
2480757,gujarat,NW,7,56,22.29518094642857,72.48878066071428,505
2490274,gujarat,NW,9,899,23.426563527252572,69.65813221023366,1793
8214667,gujarat,NW,10,479,22.580544941544915,71.35189384759917,15508
5229147,gujarat,NW,11,357,22.741887271708656,71.74920244257699,756
8012314,gujarat,NW,10,585,22.532492215384597,71.71107859999991,750
2480500,gujarat,NW,11,365,23.05961926301366,71.54440729315074,463
7340331,gujarat,NW,12,235,22.81578175319149,72.07364391914892,1680
7342065,gujarat,NW,2,308,22.861836318181783,71.43922117857146,385
2493062,gujarat,NW,1,638,22.747728741379262,72.31065244514099,997
2498255,gujarat,NW,2,1534,22.629645346153882,71.62366701760133,98659
7341522,gujarat,NW,10,43,22.620065046511638,72.48505293023256,58
2490317,gujarat,NW,1,114,22.22783039473685,71.38803193859651,152
2474628,gujarat,NW,3,106,22.361583962264152,71.97301899056609,153
2492963,gujarat,NW,12,349,23.43577897134666,70.41287021203429,647
2493548,gujarat,NW,11,26,22.617278499999998,72.23518003846151,58
2482054,gujarat,NW,9,308,23.081404863636354,70.0801174448053,1329
2482065,gujarat,NW,1,36,22.604256944444444,69.46624619444442,1181
2481835,gujarat,NW,2,37,22.42131827027027,71.75865324324322,94
2490669,gujarat,NW,10,997,22.67799353660989,71.31970931895681,4679
6065768,gujarat,NW,11,11,22.34449645454546,69.86387127272728,17
7341522,gujarat,NW,12,955,22.584445917277478,72.34188976020944,1430
2490669,gujarat,NW,3,613,22.717882830342568,71.57751937846659,2374
5229199,gujarat,NW,12,400,22.51191936999995,70.0441683600002,33990
2492634,gujarat,NW,1,947,22.668583578669505,72.28854289334724,1754
2480500,gujarat,NW,1,835,23.17132998203593,71.53543725269456,1132
2475419,gujarat,NW,11,973,22.56599859198353,71.30256434635146,11819
5231245,gujarat,NW,2,524,22.963201408396927,70.83322343511456,854
8012314,gujarat,NW,11,409,22.45247051589241,71.57968781418101,498
9566476,gujarat,NW,2,278,23.098317471223005,70.15706839208636,1534
2490669,gujarat,NW,9,1895,23.248594171503974,70.18551111240146,6978
2490246,gujarat,NW,9,541,23.124714883549046,70.46182090573008,1314
2481207,gujarat,NW,1,265,22.45167556603772,70.0239734264152,13301
2480500,gujarat,NW,3,83,22.91324002409639,71.86062475903618,115
5229147,gujarat,NW,1,704,22.77941265767044,71.76492042897726,2172
5739357,gujarat,NW,9,1265,23.239732570751013,69.96112332569182,2057
9687165,gujarat,NW,10,707,22.50466963649222,71.95929765912304,1737
8028588,gujarat,NW,10,152,22.65697024342104,70.81851257236845,541
2480637,gujarat,NW,9,199,23.159945994974848,70.2382493819096,226
2481912,gujarat,NW,10,78,22.966408884615387,71.2389818717949,425
2480910,gujarat,NW,1,15,21.836911466666667,70.59989573333333,19
2493055,gujarat,NW,11,23,21.96174186956522,72.9647735652174,29
2480637,gujarat,NW,10,325,22.336297759999987,71.41941176000005,398
2474628,gujarat,NW,12,234,22.01527316666669,71.40331493589741,434
2492746,gujarat,NW,11,295,22.747218884745756,71.0056733559323,544
2480757,gujarat,NW,12,449,22.876158169265043,71.88412357683738,8716
7341522,gujarat,NW,3,69,22.044865391304338,72.52311118840579,77
2492865,gujarat,NW,10,882,22.678433094104328,71.14341804308381,1734
2493062,gujarat,NW,12,457,22.527773590809584,72.47945615317285,732
2475001,gujarat,NW,8,38,22.40103271052632,70.83840534210525,55
7341536,gujarat,NW,1,174,22.47025920114942,72.37061034482761,269
2480757,gujarat,NW,6,111,22.505815450450445,72.33866185585586,848
2496847,gujarat,NW,2,183,23.15928858469946,70.98803863387975,282
2480389,gujarat,NW,12,141,22.989053680851082,70.93126943262412,571
2492605,gujarat,NW,4,52,22.352513480769233,72.35920896153847,69
2480685,gujarat,NW,12,771,22.67144375486384,71.42293107263303,925
2474936,gujarat,NW,9,137,22.524214423357662,71.69108403649636,6832
2490669,gujarat,NW,8,338,22.488596798816573,71.30440137278116,1208
2475365,gujarat,NW,11,452,22.62570025663715,71.01287757300886,826
2474156,gujarat,NW,11,124,22.652436056451617,71.40656253225808,237
2480998,gujarat,NW,4,105,21.366766114285717,71.89778781904752,759
5739357,gujarat,NW,11,470,22.5585505212766,71.83380517872342,646
9584952,gujarat,NW,12,489,21.92608597137011,71.68358499182011,709
2493124,gujarat,NW,1,55,22.69613047272727,72.1337601454545,78
2474628,gujarat,NW,2,343,22.24905451311952,71.73156645772599,550
2490317,gujarat,NW,12,98,22.429461408163267,71.5771241836735,110
2492846,gujarat,NW,12,56,22.42580082142857,70.61145950000001,57
2490274,gujarat,NW,11,768,22.793333391927103,71.10289078124983,1953
2498036,gujarat,NW,10,58,22.943502999999996,72.26919660344824,1380
5739315,gujarat,NW,10,575,22.64375055130434,71.59111902956519,800
2491521,gujarat,NW,2,460,22.52737626956525,72.30149988260864,6255
5739357,gujarat,NW,4,13,22.384030846153845,71.70700938461539,18
2493055,gujarat,NW,2,28,21.215969392857144,72.74097942857142,37
2489160,gujarat,NW,10,82,22.582367914634137,71.74655054878043,1069
2493137,gujarat,NW,10,111,22.43597163063064,71.78935563063065,184
2474950,gujarat,NW,9,79,22.993455987341765,70.9108452278481,3932
2498035,gujarat,NW,1,1580,22.810981444303874,72.16236544873479,105261
2480998,gujarat,NW,11,30,22.19510196666666,70.99406816666668,123
2494459,gujarat,NW,12,309,22.44006845631069,71.51623052750818,1310
2493062,gujarat,NW,3,243,22.438561934156343,72.73847367901232,366
5739290,gujarat,NW,8,9,22.664715222222224,71.71439222222222,26
2490955,gujarat,NW,2,99,22.520207272727284,71.37591534343434,118
2480757,gujarat,NW,10,178,22.550670882022477,71.81519473595503,23764
2480757,gujarat,NW,2,399,22.684022187969912,71.89485602756899,12295
2481768,gujarat,NW,12,150,22.535217173333344,70.16706723333336,6268
2492605,gujarat,NW,1,1853,22.617829713437708,72.07107071667588,3212
8028588,gujarat,NW,4,152,22.49443724999999,70.62142717105262,441
5231904,gujarat,NW,6,19,20.926132736842103,73.44426684210524,32
7341522,gujarat,NW,1,626,22.859287662939284,72.11484095207663,961
7342065,gujarat,NW,12,383,22.949571161879888,71.16979627676241,470
9613112,gujarat,NW,4,30,23.054212600000003,71.03546933333334,229
5228839,gujarat,NW,11,6,20.897199833333335,73.59307566666668,15
2492605,gujarat,NW,12,1854,22.37461708252431,72.12046606580395,3116
2490246,gujarat,NW,12,1016,22.383003369094485,72.12432786318887,3029
2480685,gujarat,NW,3,180,22.65089847777778,72.17719853888885,203
2490585,gujarat,NW,9,43,22.32100846511628,70.65182227906973,85
2498180,gujarat,NW,1,199,22.736697211055287,72.67847463316585,1798
5229147,gujarat,NW,2,575,22.8257274643478,71.95595194956513,2246
6065824,gujarat,NW,3,385,22.56138550649348,71.13473677142866,6641
2474621,gujarat,NW,2,182,22.55410779120879,71.9142553461538,228
2496847,gujarat,NW,1,368,23.193464269021707,70.70008914673916,750
5229147,gujarat,NW,12,750,22.83886153866667,71.90018653600005,1965
2480564,gujarat,NW,11,291,23.190410621993117,70.27455985567012,410
5739290,gujarat,NW,2,24,22.422132250000004,69.82448341666664,101
2497755,gujarat,NW,11,83,23.082306397590358,71.3970931807229,115
2492634,gujarat,NW,2,734,22.64749392370566,72.66762337057209,1297
2494036,gujarat,NW,9,330,23.40032835454544,69.75170403030293,1263
5739315,gujarat,NW,4,71,22.88311387323943,72.19097249295775,103
2480696,gujarat,NW,12,324,23.146963021604925,72.08001338271607,4647
2480757,gujarat,NW,5,111,22.4858331981982,71.78890335135134,839
7340331,gujarat,NW,6,11,21.986108545454552,72.85626400000001,261
2480696,gujarat,NW,2,264,23.13355503030301,72.25018784848484,2381
2474156,gujarat,NW,2,348,22.955768971264323,71.62681460057479,690
8028588,gujarat,NW,3,440,22.57178654090907,71.1944116454547,1740
2490669,gujarat,NW,5,216,22.385320175925926,71.56566663425919,887
5739359,gujarat,NW,3,95,22.62854761052631,72.33429586315792,134
2474968,gujarat,NW,7,15,22.220562066666666,71.19666166666667,17
2497295,gujarat,NW,1,500,23.03530852599995,71.45346431,962
2480696,gujarat,NW,3,111,23.289917270270266,72.22472915315318,997
2480513,gujarat,NW,11,464,23.047761454741362,71.26104540517248,851
2490307,gujarat,NW,9,125,23.090184856000015,71.025203136,421
2498036,gujarat,NW,3,274,23.040555978102137,72.35130764233577,4243
9613112,gujarat,NW,10,110,22.40423225454546,71.53716709090912,589
9584952,gujarat,NW,11,252,21.960864650793653,71.2991465634921,450
9566476,gujarat,NW,11,275,22.687591483636346,70.85058714545454,1045
2498180,gujarat,NW,2,117,22.741959572649574,72.14561947863247,1526
2497755,gujarat,NW,2,147,23.078082394557843,71.5299492312925,196
2481120,gujarat,NW,4,33,22.461953272727268,70.96933169696969,52
2481768,gujarat,NW,2,113,22.549405070796457,70.17085061946909,1653
2492846,gujarat,NW,9,83,23.258642277108432,69.9827244819277,111
2481120,gujarat,NW,5,43,22.404947348837208,71.72874925581394,90
2498261,gujarat,NW,11,294,22.564733040816325,71.28161916666667,2468
2474404,gujarat,NW,6,190,21.788219278947366,72.61589346842105,517
2494459,gujarat,NW,9,78,22.583231461538464,71.02639178205128,262
9573362,gujarat,NW,12,6,20.738021166666666,73.55638833333332,7
7340331,gujarat,NW,5,13,22.653904307692308,72.94297646153846,68
2474404,gujarat,NW,5,41,21.437506317073165,72.73288348780488,65
2493062,gujarat,NW,10,143,22.74184415384614,72.36525181118888,220
2494036,gujarat,NW,7,10,23.1790645,69.78357700000001,55
5739315,gujarat,NW,9,200,23.236427859999996,70.37593340000006,238
2490955,gujarat,NW,12,143,22.715409482517483,70.72776583916085,166
2498255,gujarat,NW,10,108,22.31912462962964,71.31509637037041,2358
2481909,gujarat,NW,11,58,22.662484758620696,71.27964579310344,148
2480513,gujarat,NW,10,74,23.119250216216216,70.7522176756757,120
2480537,gujarat,NW,11,123,22.341807487804882,70.92457823577234,130
2497755,gujarat,NW,12,265,23.171558837735827,71.3926069056604,380
2474968,gujarat,NW,8,12,22.164216333333332,71.91228124999999,19
4408732,gujarat,NW,3,253,22.718878328063244,71.87015736758892,360
5739357,gujarat,NW,10,474,22.52984624261603,71.88915246835442,691
6065824,gujarat,NW,5,23,22.360831565217392,70.66810460869564,92
2480491,gujarat,NW,9,308,23.20754682467529,70.14362040909087,475
9701857,gujarat,NW,9,900,22.97027914777782,70.77783837111097,5018
2482065,gujarat,NW,12,68,22.493639602941172,69.53740482352939,4001
2480999,gujarat,NW,12,100,23.038290320000005,71.48969041999996,119
2489160,gujarat,NW,9,88,23.087073034090913,70.03217371590911,359
8000602,gujarat,NW,4,62,22.443371451612908,71.45256012903226,543
5231238,gujarat,NW,10,475,23.16151964421053,70.16895623368423,1020
5231283,gujarat,NW,1,68,22.722594029411763,72.53947785294119,76
2482054,gujarat,NW,3,121,22.502314388429756,70.45427536363636,763
2492963,gujarat,NW,1,413,23.47612279418887,70.13826876271176,719
2493091,gujarat,NW,3,263,22.799776745247136,71.85121118631172,423
2481035,gujarat,NW,5,8,22.376662125,72.21023862499999,8
9566659,gujarat,NW,1,149,22.714572416107384,71.52128006040265,201
2481912,gujarat,NW,1,236,23.028626211864395,71.07385690677964,764
2481828,gujarat,NW,2,24,22.548151041666667,71.45241891666667,53
2494036,gujarat,NW,12,50,23.421513039999994,69.70379303999998,368
2498259,gujarat,NW,9,8,23.768903999999996,71.19624,32
2480757,gujarat,NW,9,241,23.096079319502067,70.68532194190873,11076
2474628,gujarat,NW,11,89,22.005673550561802,71.52191087640449,145
9584952,gujarat,NW,3,137,21.586259583941622,72.49601772992708,196
9566476,gujarat,NW,12,442,23.107946233031683,70.44171361085971,1708
2474404,gujarat,NW,9,33,22.560630242424242,72.40773930303031,50
2480685,gujarat,NW,4,34,21.809303294117647,71.22657120588232,35
2490955,gujarat,NW,1,189,22.6157233915344,71.24884974603177,295
2498035,gujarat,NW,3,311,23.030789672025676,72.28404681350489,25937
6065768,gujarat,NW,12,12,22.40220475,69.55524325,15
9573362,gujarat,NW,3,19,21.001589894736842,73.59571263157895,19
2481120,gujarat,NW,11,15,22.42602453333333,70.4481562,18
2494036,gujarat,NW,8,26,23.2856655,69.76935284615385,82
9362027,gujarat,NW,9,90,23.469618099999995,70.56803611111111,672
2475419,gujarat,NW,5,55,22.394995909090916,71.18477276363637,234
2474156,gujarat,NW,1,393,23.15951484223916,70.93705491348598,841
2481912,gujarat,NW,4,6,23.467685333333332,69.42765833333334,6
2481670,gujarat,NW,1,16,21.872870500000005,71.84972125,16
2493095,gujarat,NW,2,43,20.97986816279071,73.28197369767442,43
2480495,gujarat,NW,3,311,22.718564234726667,71.59860119614152,733
2480537,gujarat,NW,12,195,22.662173533333334,71.24390032820513,201
2480717,gujarat,NW,4,34,21.162071794117644,70.64762097058825,45
9613112,gujarat,NW,2,412,22.636466118932038,71.99365190533973,4460
2480696,gujarat,NW,11,164,23.148079463414632,71.93934150000004,2526
2492557,gujarat,NW,1,154,21.95153859090909,70.64830156493508,214
2474156,gujarat,NW,10,129,22.88611507751937,71.27128883720934,240
2480999,gujarat,NW,1,111,22.796028711711724,71.98057778378383,117
2490264,gujarat,NW,10,23,22.137854608695648,71.29664047826087,26
7340331,gujarat,NW,2,128,22.90400659375,72.13822104687499,13384
2498259,gujarat,NW,12,301,22.492588887043198,71.59526406976737,1263
7341536,gujarat,NW,2,147,21.983676401360544,72.74044061224488,220
9584952,gujarat,NW,9,139,22.81163900719424,70.37048974100719,184
2474628,gujarat,NW,1,345,22.17113726086958,71.28445664637684,585
2480757,gujarat,NW,11,231,22.748898004329007,71.91094646320344,10425
8000602,gujarat,NW,3,542,22.808218549815454,71.92507318081184,30817
2490246,gujarat,NW,10,610,22.509198639344316,71.66489866557376,2125
2498017,gujarat,NW,3,20,23.137967000000003,72.40116049999999,157
5229199,gujarat,NW,3,83,22.53193159036146,70.25244027710845,11818
5789286,gujarat,NW,6,53,22.791278735849055,72.05830237735844,71
2480717,gujarat,NW,2,37,21.230821270270265,70.64621216216216,50
2474621,gujarat,NW,12,61,22.230848901639344,71.58630545901637,80
2474621,gujarat,NW,1,109,22.528702366972475,71.84378790825687,132
2494459,gujarat,NW,1,305,22.235922059016392,71.2491607344263,1843
2481207,gujarat,NW,9,78,22.448416346153856,70.47024835897432,2013
