district,norm_name,display_name,No_HH_1991,TOT_P_1991,TOT_M_1991,TOT_F_1991,P_06_1991,P_SC_1991,P_ST_1991,P_LIT_1991,TOT_WORK_P_1991,MAINWORK_P_1991,MARGWORK_P_1991,NON_WORK_P_1991,first_census,census_count,census_years_str,No_HH_2001,TOT_P_2001,TOT_M_2001,TOT_F_2001,P_06_2001,P_SC_2001,P_ST_2001,P_LIT_2001,TOT_WORK_P_2001,MAINWORK_P_2001,MARGWORK_P_2001,NON_WORK_P_2001,No_HH_2011,TOT_P_2011,TOT_M_2011,TOT_F_2011,P_06_2011,P_SC_2011,P_ST_2011,P_LIT_2011,TOT_WORK_P_2011,MAINWORK_P_2011,MARGWORK_P_2011,NON_WORK_P_2011
Sangli,sangli-miraj kupwad,Sangli-Miraj Kupwad (M Corp.),,,,,,,,,,,,,2001,1,2001,88115.0,436781.0,224300.0,212481.0,52941.0,59003.0,2439.0,325538.0,139998.0,126757.0,13241.0,296783.0,,,,,,,,,,,,
Nandurbar,khapar,Khapar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1459.0,7235.0,3697.0,3538.0,825.0,372.0,2429.0,5343.0,2767.0,2551.0,216.0,4468.0
Nandurbar,akkalkuwa,Akkalkuwa (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1929.0,17840.0,13273.0,4567.0,1289.0,392.0,879.0,15722.0,2726.0,2620.0,106.0,15114.0
Nandurbar,makranifali,Makranifali (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,979.0,4812.0,2412.0,2400.0,824.0,83.0,468.0,3315.0,1260.0,1137.0,123.0,3552.0
Nandurbar,vadfalya,Vadfalya (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1109.0,6093.0,3212.0,2881.0,803.0,886.0,2876.0,4205.0,1977.0,1195.0,782.0,4116.0
Nandurbar,khandbara,Khandbara (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1282.0,6511.0,3289.0,3222.0,788.0,505.0,2464.0,4567.0,2287.0,2131.0,156.0,4224.0
Dhule,nijampur,Nijampur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1529.0,7696.0,3963.0,3733.0,1025.0,262.0,1185.0,5561.0,3028.0,2886.0,142.0,4668.0
Dhule,sakri,Sakri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4638.0,21764.0,11202.0,10562.0,2667.0,1577.0,3161.0,15507.0,8306.0,7784.0,522.0,13458.0
Dhule,walwadi,Walwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6492.0,29636.0,15516.0,14120.0,2884.0,4233.0,3365.0,23881.0,8927.0,7706.0,1221.0,20709.0
Dhule,mahindale,Mahindale (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1717.0,7977.0,4196.0,3781.0,977.0,1139.0,1367.0,6175.0,2583.0,2218.0,365.0,5394.0
Dhule,awadhan,Awadhan (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1039.0,4732.0,2546.0,2186.0,670.0,477.0,523.0,3346.0,1674.0,1549.0,125.0,3058.0
Jalgaon,bhadgaon,Bhadgaon (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,7736.0,37214.0,19334.0,17880.0,4668.0,1940.0,3249.0,26132.0,14276.0,11475.0,2801.0,22938.0
Jalgaon,takali pr. chalisgaon,Takali Pr. Chalisgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2296.0,10630.0,5688.0,4942.0,1213.0,714.0,676.0,8417.0,3619.0,3355.0,264.0,7011.0
Jalgaon,pachora (rural),Pachora (Rural) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,50.0,211.0,120.0,91.0,40.0,2.0,125.0,81.0,123.0,49.0,74.0,88.0
Jalgaon,jamner,Jamner (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,9614.0,46762.0,24270.0,22492.0,6091.0,3761.0,1717.0,33778.0,14884.0,13588.0,1296.0,31878.0
Buldana,nandura (m cl + og),Nandura (M Cl + Og),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,8775.0,44419.0,22848.0,21571.0,5604.0,4768.0,700.0,35039.0,14399.0,12809.0,1590.0,30020.0
Buldana,sundarkhed,Sundarkhed (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2938.0,13317.0,6938.0,6379.0,1285.0,5135.0,353.0,10896.0,3921.0,3602.0,319.0,9396.0
Akola,umari pr. akola,Umari Pr. Akola (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1472.0,6756.0,3527.0,3229.0,770.0,3008.0,301.0,5430.0,2575.0,2185.0,390.0,4181.0
Akola,shivar,Shivar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1382.0,6047.0,3161.0,2886.0,692.0,523.0,188.0,4995.0,2409.0,2274.0,135.0,3638.0
Akola,shivani,Shivani (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2907.0,13699.0,7022.0,6677.0,1869.0,4940.0,210.0,10399.0,4577.0,4193.0,384.0,9122.0
Akola,khadki bk,Khadki Bk (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2712.0,12133.0,6284.0,5849.0,1241.0,2827.0,550.0,10208.0,3976.0,3654.0,322.0,8157.0
Amravati,dharni,Dharni (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3234.0,15761.0,8075.0,7686.0,2066.0,1537.0,3493.0,11747.0,4873.0,3504.0,1369.0,10888.0
Amravati,chandur railway,Chandur Railway (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4337.0,19776.0,9982.0,9794.0,2011.0,2788.0,734.0,16187.0,7117.0,6303.0,814.0,12659.0
Wardha,pipri,Pipri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,5666.0,23661.0,12205.0,11456.0,2191.0,2176.0,1768.0,20137.0,7976.0,7193.0,783.0,15685.0
Wardha,warud,Warud (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1512.0,6386.0,3250.0,3136.0,586.0,1439.0,308.0,5450.0,2490.0,2218.0,272.0,3896.0
Wardha,masala,Masala (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2136.0,8883.0,4535.0,4348.0,832.0,2247.0,625.0,7522.0,3137.0,2745.0,392.0,5746.0
Wardha,nalwadi,Nalwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3020.0,12119.0,6109.0,6010.0,1074.0,2413.0,1241.0,10396.0,4320.0,4133.0,187.0,7799.0
Wardha,borgaon (meghe),Borgaon (Meghe) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4738.0,19759.0,10236.0,9523.0,2266.0,3122.0,985.0,16187.0,7271.0,6033.0,1238.0,12488.0
Wardha,sawangi (meghe),Sawangi (Meghe) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3042.0,14394.0,6954.0,7440.0,1282.0,5721.0,620.0,12133.0,4674.0,4302.0,372.0,9720.0
Nagpur,bamhni,Bamhni (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2450.0,10341.0,5407.0,4934.0,1171.0,1241.0,594.0,8276.0,3855.0,3559.0,296.0,6486.0
Nagpur,waghoda,Waghoda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1639.0,7628.0,4009.0,3619.0,596.0,1859.0,575.0,6219.0,2216.0,1974.0,242.0,5412.0
Nagpur,chandkapur,Chandkapur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2447.0,12077.0,6389.0,5688.0,1326.0,3966.0,851.0,9652.0,3638.0,3152.0,486.0,8439.0
Nagpur,mouda,Mouda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3476.0,14606.0,7564.0,7042.0,1719.0,1627.0,1633.0,11643.0,5225.0,4678.0,547.0,9381.0
Nagpur,bhokara,Bhokara (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1977.0,8602.0,4556.0,4046.0,908.0,1652.0,561.0,7010.0,2974.0,2677.0,297.0,5628.0
Nagpur,narsala,Narsala (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3982.0,17330.0,8854.0,8476.0,1828.0,2581.0,1085.0,14105.0,5983.0,4581.0,1402.0,11347.0
Nagpur,hudkeshwar bk.,Hudkeshwar Bk. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,5602.0,24499.0,12543.0,11956.0,2247.0,2753.0,2078.0,20903.0,8092.0,7288.0,804.0,16407.0
Nagpur,borkhedi,Borkhedi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3519.0,13294.0,7008.0,6286.0,2088.0,2279.0,1093.0,10253.0,5131.0,4738.0,393.0,8163.0
Nagpur,bori,Bori (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2896.0,12072.0,6307.0,5765.0,1656.0,1860.0,1004.0,9504.0,4454.0,3525.0,929.0,7618.0
Nagpur,waddhamana,Waddhamana (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1348.0,6148.0,3133.0,3015.0,775.0,771.0,526.0,4674.0,2347.0,2166.0,181.0,3801.0
Nagpur,nagalwadi,Nagalwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,643.0,2562.0,1345.0,1217.0,305.0,669.0,120.0,2078.0,952.0,910.0,42.0,1610.0
Nagpur,isasani,Isasani (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1095.0,4366.0,2257.0,2109.0,629.0,2028.0,655.0,3253.0,1795.0,1408.0,387.0,2571.0
Nagpur,takalghat,Takalghat (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2947.0,11363.0,6210.0,5153.0,1398.0,2506.0,644.0,8913.0,5089.0,4064.0,1025.0,6274.0
Bhandara,thana,Thana (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1481.0,6339.0,3256.0,3083.0,692.0,2079.0,164.0,5206.0,2094.0,1544.0,550.0,4245.0
Bhandara,shahapur,Shahapur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1039.0,4459.0,2237.0,2222.0,432.0,1484.0,38.0,3606.0,1650.0,1170.0,480.0,2809.0
Bhandara,bela,Bela (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1344.0,5914.0,2892.0,3022.0,652.0,1332.0,93.0,4489.0,2491.0,1978.0,513.0,3423.0
Bhandara,sakoli,Sakoli (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3397.0,14636.0,7392.0,7244.0,1340.0,3901.0,908.0,12088.0,5864.0,3919.0,1945.0,8772.0
Bhandara,murmadi,Murmadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1834.0,7576.0,3862.0,3714.0,678.0,1263.0,333.0,6427.0,2555.0,1910.0,645.0,5021.0
Gondiya,kudwa,Kudwa (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2471.0,11549.0,6076.0,5473.0,1171.0,2187.0,956.0,9329.0,4181.0,3058.0,1123.0,7368.0
Gondiya,katangi kala,Katangi Kala (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1401.0,6440.0,3232.0,3208.0,714.0,909.0,520.0,4997.0,2834.0,2285.0,549.0,3606.0
Gondiya,fulchur,Fulchur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1167.0,5480.0,2756.0,2724.0,617.0,394.0,268.0,4291.0,2031.0,1698.0,333.0,3449.0
Gondiya,khamari,Khamari (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1515.0,6794.0,3387.0,3407.0,705.0,564.0,411.0,5036.0,3117.0,2098.0,1019.0,3677.0
Gondiya,amgaon bk.,Amgaon Bk. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2316.0,10972.0,5448.0,5524.0,1105.0,1120.0,569.0,8593.0,4445.0,3260.0,1185.0,6527.0
Gondiya,risama,Risama (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1489.0,6925.0,3485.0,3440.0,703.0,1138.0,310.0,5658.0,2284.0,1901.0,383.0,4641.0
Gondiya,amgaon kh.,Amgaon Kh. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1144.0,5197.0,2603.0,2594.0,574.0,818.0,720.0,4214.0,1982.0,1574.0,408.0,3215.0
Gondiya,deori,Deori (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3268.0,14579.0,7394.0,7185.0,1452.0,2565.0,2934.0,11751.0,5093.0,3350.0,1743.0,9486.0
Gadchiroli,kurkheda,Kurkheda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1799.0,7430.0,3798.0,3632.0,731.0,1328.0,1446.0,6155.0,3038.0,2283.0,755.0,4392.0
Gadchiroli,ashti,Ashti (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1404.0,5634.0,2886.0,2748.0,638.0,1283.0,472.0,4386.0,2025.0,1431.0,594.0,3609.0
Gadchiroli,aheri,Aheri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3383.0,14609.0,7599.0,7010.0,1368.0,1572.0,4101.0,11409.0,5097.0,3629.0,1468.0,9512.0
Gadchiroli,sironcha ry.,Sironcha Ry. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1814.0,7427.0,3798.0,3629.0,701.0,382.0,1277.0,5680.0,2772.0,2136.0,636.0,4655.0
Chandrapur,urjanagar,Urjanagar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1192.0,4748.0,2430.0,2318.0,530.0,1750.0,502.0,3684.0,1744.0,1319.0,425.0,3004.0
Chandrapur,tadali,Tadali (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1211.0,4942.0,2597.0,2345.0,442.0,942.0,475.0,4044.0,1734.0,1454.0,280.0,3208.0
Chandrapur,padoli,Padoli (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1275.0,5275.0,2777.0,2498.0,712.0,884.0,554.0,3761.0,2228.0,2133.0,95.0,3047.0
Chandrapur,nandgaon pode,Nandgaon Pode (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,900.0,3836.0,2012.0,1824.0,344.0,810.0,397.0,2974.0,1591.0,1272.0,319.0,2245.0
Chandrapur,awalpur,Awalpur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1221.0,4882.0,2506.0,2376.0,440.0,1112.0,545.0,3911.0,2117.0,1949.0,168.0,2765.0
Chandrapur,nanda,Nanda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2238.0,9378.0,4901.0,4477.0,888.0,1518.0,1495.0,7027.0,3353.0,2896.0,457.0,6025.0
Chandrapur,dhopatala,Dhopatala (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1153.0,4945.0,2577.0,2368.0,294.0,1654.0,345.0,4240.0,1587.0,1361.0,226.0,3358.0
Chandrapur,gondpipri,Gondpipri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2136.0,8474.0,4302.0,4172.0,896.0,1202.0,1575.0,6393.0,3244.0,1926.0,1318.0,5230.0
Yavatmal,ner,Ner (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6585.0,29302.0,14762.0,14540.0,3311.0,3281.0,589.0,23540.0,10515.0,8751.0,1764.0,18787.0
Yavatmal,pimpalgaon,Pimpalgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2009.0,8317.0,4205.0,4112.0,827.0,1451.0,552.0,6916.0,2962.0,2383.0,579.0,5355.0
Yavatmal,yavatmal (r),Yavatmal (R) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3126.0,14766.0,7571.0,7195.0,1904.0,384.0,290.0,12266.0,4433.0,4114.0,319.0,10333.0
Yavatmal,lohara,Lohara (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,5585.0,22664.0,11654.0,11010.0,2437.0,4160.0,3433.0,18529.0,8327.0,7476.0,851.0,14337.0
Yavatmal,deogiri,Deogiri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1815.0,8303.0,4319.0,3984.0,783.0,1399.0,716.0,7009.0,2562.0,2466.0,96.0,5741.0
Yavatmal,shrirampur,Shrirampur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2240.0,9949.0,5112.0,4837.0,1064.0,966.0,480.0,8287.0,3287.0,2744.0,543.0,6662.0
Nanded,gokunda,Gokunda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2300.0,11600.0,6039.0,5561.0,1440.0,2579.0,1681.0,8640.0,3763.0,2837.0,926.0,7837.0
Nanded,nanded waghala,Nanded Waghala (M Corp.),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,102997.0,550439.0,285433.0,265006.0,71133.0,102677.0,12738.0,411866.0,167802.0,146348.0,21454.0,382637.0
Nanded,dhanegaon,Dhanegaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1864.0,9809.0,5049.0,4760.0,1348.0,3591.0,128.0,6631.0,3524.0,3315.0,209.0,6285.0
Nanded,balirampur,Balirampur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2193.0,11939.0,6177.0,5762.0,1721.0,6846.0,82.0,7833.0,4015.0,3518.0,497.0,7924.0
Nanded,bhokar,Bhokar (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6250.0,32899.0,17104.0,15795.0,4343.0,4862.0,2210.0,23070.0,11173.0,9402.0,1771.0,21726.0
Aurangabad,wadgaon kolhati,Wadgaon Kolhati (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,16906.0,65620.0,35634.0,29986.0,11057.0,8729.0,735.0,50121.0,22326.0,21750.0,576.0,43294.0
Aurangabad,satara,Satara (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,8194.0,39973.0,21044.0,18929.0,5531.0,7445.0,676.0,30454.0,12773.0,11996.0,777.0,27200.0
Aurangabad,anantpur,Anantpur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1276.0,6166.0,3157.0,3009.0,894.0,1581.0,140.0,4296.0,2085.0,1794.0,291.0,4081.0
Aurangabad,harsul,Harsul (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,967.0,4979.0,2504.0,2475.0,692.0,1331.0,70.0,3642.0,1715.0,1427.0,288.0,3264.0
Aurangabad,ranjangaon (s),Ranjangaon (S) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,11023.0,42877.0,23019.0,19858.0,7799.0,8532.0,774.0,30228.0,17188.0,15188.0,2000.0,25689.0
Aurangabad,waluj bk.,Waluj Bk. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4387.0,20220.0,10592.0,9628.0,3315.0,3956.0,576.0,13776.0,6833.0,6174.0,659.0,13387.0
Aurangabad,chitegaon,Chitegaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2546.0,11507.0,6107.0,5400.0,2100.0,2523.0,178.0,7354.0,4198.0,3859.0,339.0,7309.0
Nashik,malegaon (m corp. + og),Malegaon (M Corp. + Og),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,80415.0,481228.0,244080.0,237148.0,77969.0,19179.0,7970.0,352622.0,143958.0,136656.0,7302.0,337270.0
Nashik,sangameshwar,Sangameshwar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2226.0,10815.0,5634.0,5181.0,1154.0,794.0,245.0,8879.0,3512.0,3326.0,186.0,7303.0
Nashik,maldhe,Maldhe (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1961.0,11881.0,6071.0,5810.0,2332.0,53.0,543.0,7711.0,3540.0,3446.0,94.0,8341.0
Nashik,samangaon,Samangaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1027.0,5156.0,2693.0,2463.0,680.0,2094.0,283.0,3763.0,2190.0,2040.0,150.0,2966.0
Nashik,vilholi,Vilholi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1403.0,6798.0,3558.0,3240.0,1102.0,1501.0,2165.0,4401.0,2869.0,2633.0,236.0,3929.0
Nashik,sansari,Sansari (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1230.0,5780.0,2999.0,2781.0,650.0,994.0,364.0,4605.0,2333.0,2002.0,331.0,3447.0
Nashik,pimpalgaon najik,Pimpalgaon Najik (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1185.0,5741.0,2920.0,2821.0,757.0,818.0,661.0,4327.0,2810.0,2247.0,563.0,2931.0
Thane,vikramgad,Vikramgad (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1263.0,5991.0,3080.0,2911.0,808.0,158.0,3259.0,4290.0,2278.0,1673.0,605.0,3713.0
Thane,kudus,Kudus (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1627.0,7204.0,3899.0,3305.0,1161.0,485.0,765.0,5114.0,2652.0,2421.0,231.0,4552.0
Thane,salwad,Salwad (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2696.0,10397.0,6237.0,4160.0,1273.0,301.0,374.0,8024.0,4693.0,4329.0,364.0,5704.0
Thane,dandi,Dandi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2367.0,8942.0,5136.0,3806.0,1358.0,243.0,1712.0,5957.0,3658.0,3337.0,321.0,5284.0
Thane,khaira,Khaira (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,7651.0,31699.0,18332.0,13367.0,4210.0,549.0,845.0,24303.0,12948.0,11759.0,1189.0,18751.0
Thane,saravali,Saravali (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2209.0,8710.0,5008.0,3702.0,1124.0,231.0,184.0,7039.0,3736.0,3417.0,319.0,4974.0
Thane,vasai-virar city,Vasai-Virar City (M Corp),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,291229.0,1222390.0,648172.0,574218.0,147102.0,50983.0,57490.0,952411.0,490018.0,445274.0,44744.0,732372.0
Thane,chandrapada,Chandrapada (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1897.0,7750.0,4037.0,3713.0,1164.0,634.0,961.0,5603.0,3274.0,2763.0,511.0,4476.0
Thane,bhiwandi nizampur,Bhiwandi Nizampur (M Corp.),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,140035.0,709665.0,415339.0,294326.0,91825.0,21820.0,8178.0,491071.0,289828.0,269087.0,20741.0,419837.0
Thane,mahapoli,Mahapoli (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1128.0,5666.0,2965.0,2701.0,894.0,345.0,1218.0,3857.0,1749.0,1492.0,257.0,3917.0
Thane,borivali tarf rahur,Borivali Tarf Rahur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1130.0,5780.0,2929.0,2851.0,867.0,368.0,500.0,4213.0,1642.0,1519.0,123.0,4138.0
Thane,kambe,Kambe (Ct),,,,,,,,,,,,,2011,2,"2011,2011",,,,,,,,,,,,,1209.0,5436.0,2804.0,2632.0,779.0,473.0,1326.0,3289.0,2162.0,1444.0,718.0,3274.0
Thane,kharbav,Kharbav (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1109.0,5250.0,2630.0,2620.0,642.0,222.0,412.0,3887.0,1907.0,1417.0,490.0,3343.0
Thane,rahanal,Rahanal (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2590.0,10928.0,6233.0,4695.0,1542.0,978.0,521.0,7912.0,4747.0,4254.0,493.0,6181.0
Thane,purne,Purne (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1486.0,6588.0,3808.0,2780.0,849.0,328.0,54.0,4658.0,2816.0,2639.0,177.0,3772.0
Thane,kalher,Kalher (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3587.0,15573.0,8701.0,6872.0,1955.0,564.0,650.0,12310.0,6472.0,5902.0,570.0,9101.0
Thane,kasara bk.,Kasara Bk. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3196.0,15611.0,7896.0,7715.0,2000.0,3648.0,5536.0,10855.0,4504.0,3640.0,864.0,11107.0
Thane,khardi,Khardi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1148.0,5579.0,2895.0,2684.0,766.0,675.0,1416.0,3866.0,1749.0,1340.0,409.0,3830.0
Thane,gotheghar,Gotheghar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1008.0,4232.0,2207.0,2025.0,600.0,323.0,300.0,3126.0,1520.0,1194.0,326.0,2712.0
Thane,asangaon,Asangaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3062.0,13104.0,7043.0,6061.0,1741.0,1234.0,3939.0,10015.0,4813.0,4215.0,598.0,8291.0
Thane,mharal bk,Mharal Bk (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6535.0,29462.0,15788.0,13674.0,3889.0,6340.0,1462.0,21316.0,10669.0,9376.0,1293.0,18793.0
Thane,vangani,Vangani (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2915.0,12628.0,6607.0,6021.0,1628.0,2050.0,901.0,9207.0,4645.0,4161.0,484.0,7983.0
Raigarh,navghar,Navghar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1625.0,6603.0,3468.0,3135.0,762.0,596.0,272.0,5292.0,2514.0,2011.0,503.0,4089.0
Raigarh,chanje,Chanje (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3864.0,16714.0,8723.0,7991.0,1870.0,770.0,1162.0,12033.0,6586.0,4820.0,1766.0,10128.0
Raigarh,jasai,Jasai (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2133.0,8234.0,4520.0,3714.0,1380.0,818.0,214.0,5587.0,3220.0,2982.0,238.0,5014.0
Raigarh,talode panchnad,Talode Panchnad (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2749.0,14318.0,7668.0,6650.0,2570.0,567.0,336.0,10331.0,4319.0,4030.0,289.0,9999.0
Raigarh,kharghar,Kharghar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,20737.0,80612.0,42001.0,38611.0,9488.0,5750.0,1534.0,66574.0,31350.0,27643.0,3707.0,49262.0
Raigarh,navi mumbai panvel raigarh,Navi Mumbai Panvel Raigarh (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,46920.0,195373.0,107342.0,88031.0,26873.0,14989.0,4793.0,150137.0,75042.0,67522.0,7520.0,120331.0
Raigarh,palidevad,Palidevad (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2193.0,9194.0,4913.0,4281.0,1124.0,1142.0,297.0,7517.0,3223.0,3088.0,135.0,5971.0
